	-0.374760	-0.010942
	-0.367044	-0.010882
	-0.359423	-0.010820
	-0.351711	-0.010761
	-0.344103	-0.010704
	-0.336275	-0.010642
	-0.328571	-0.010578
	-0.320932	-0.010517
	-0.313212	-0.010455
	-0.305586	-0.010386
	-0.297947	-0.010323
	-0.290244	-0.010254
	-0.282407	-0.010191
	-0.274774	-0.010122
	-0.266807	-0.010047
	-0.258826	-0.009970
	-0.250884	-0.009881
	-0.242915	-0.009804
	-0.235070	-0.009714
	-0.227051	-0.009620
	-0.218954	-0.009530
	-0.211000	-0.009441
	-0.203103	-0.009338
	-0.195156	-0.009236
	-0.187150	-0.009127
	-0.179219	-0.009004
	-0.171211	-0.008879
	-0.163257	-0.008749
	-0.155285	-0.008618
	-0.147565	-0.008476
	-0.139613	-0.008319
	-0.131419	-0.008148
	-0.123509	-0.007965
	-0.115468	-0.007765
	-0.107577	-0.007550
	-0.099506	-0.007306
	-0.091187	-0.007041
	-0.083596	-0.006737
	-0.075312	-0.006397
	-0.067125	-0.006012
	-0.059249	-0.005588
	-0.051193	-0.005097
	-0.043244	-0.004553
	-0.035313	-0.003931
	-0.027330	-0.003218
	-0.019272	-0.002399
	-0.011202	-0.001467
	-0.002982	-0.000425
	0.005085	0.000770
	0.012783	0.002124
	0.020720	0.003644
	0.028704	0.005345
	0.036563	0.007221
	0.044499	0.009307
	0.052588	0.011552
	0.060279	0.013978
	0.067908	0.016588
	0.075664	0.019448
	0.083373	0.022505
	0.091135	0.025762
	0.098995	0.029295
	0.106622	0.032892
	0.114352	0.036740
	0.121598	0.040697
	0.129209	0.044827
	0.136989	0.049218
	0.144680	0.053662
	0.152334	0.058219
	0.159993	0.062947
	0.167785	0.067859
	0.175367	0.072764
	0.183051	0.077868
	0.190702	0.082998
	0.198437	0.088085
	0.205835	0.093489
	0.213446	0.098646
	0.220878	0.103966
	0.228131	0.109263
	0.235533	0.114733
	0.242796	0.120165
	0.250335	0.125876
	0.257675	0.131486
	0.264963	0.137129
	0.272320	0.142854
	0.279566	0.148546
	0.286922	0.154361
	0.294243	0.160200
	0.301462	0.165978
	0.308782	0.171889
	0.316135	0.177861
	0.323523	0.183922
	0.330838	0.189940
	0.338140	0.195997
	0.345461	0.202103
	0.352841	0.208268
	0.360126	0.214408
	0.367518	0.220653
	0.374859	0.226869
	0.382136	0.233053
	0.389318	0.239192
	0.396643	0.245451
	0.404067	0.251837
	0.411398	0.258163
	0.418798	0.264581
	0.426040	0.270866
	0.433425	0.277319
	0.440723	0.283657
	0.448040	0.290083
	0.455379	0.296548
	0.462705	0.302986
	0.470208	0.309578
	0.477465	0.316006
	0.484900	0.322591
	0.492144	0.329031
	0.499489	0.335571
	0.506796	0.342086
	0.514118	0.348650
	0.521637	0.355395
	0.528921	0.361914
	0.536278	0.368520
	0.543510	0.375038
	0.550845	0.381647
	0.558194	0.388285
	0.565432	0.394835
	0.572760	0.401456
	0.580073	0.408101
	0.587567	0.414904
	0.594893	0.421557
	0.602146	0.428190
	0.609462	0.434860
	0.616799	0.441526
	0.624189	0.448293
	0.631476	0.454963
	0.638915	0.461770
	0.646231	0.468502
	0.653402	0.475106
	0.660759	0.481835
	0.668154	0.488640
	0.675537	0.495465
	0.682878	0.502212
	0.690202	0.508995
	0.697500	0.515760
	0.704958	0.522651
	0.712273	0.529457
	0.719614	0.536294
	0.726906	0.543063
	0.734326	0.549976
	0.741708	0.556866
	0.749036	0.563696
	0.756390	0.570599
	0.763739	0.577462
	0.771093	0.584328
	0.778344	0.591117
	0.785829	0.598099
	0.793151	0.604989
	0.800472	0.611850
	0.807824	0.618749
	0.815073	0.625527
	0.822454	0.632464
	0.829779	0.639348
	0.837090	0.646215
	0.844420	0.653127
	0.851783	0.660044
	0.859173	0.667019
	0.866453	0.673884
	0.873753	0.680790
	0.881029	0.687663
	0.888446	0.694650
	0.895756	0.701548
	0.903066	0.708473
	0.910444	0.715453
	0.917669	0.722308
	0.924977	0.729227
	0.932227	0.736079
	0.939758	0.743227
	0.947086	0.750181
	0.954462	0.757246
	0.961792	0.764137
	0.969176	0.771137
	0.976519	0.778100
	0.983859	0.785079
	0.991127	0.791980
	0.998468	0.798946
	1.005916	0.806033
	1.013227	0.812998
	1.019855	0.819999
	1.027036	0.826873
	1.034314	0.833822
	1.041530	0.840717
	1.048799	0.847628
	1.056296	0.854710
	1.063554	0.861640
	1.070840	0.868614
	1.078120	0.875510
	1.085348	0.882457
	1.092613	0.889386
	1.099873	0.896343
	1.107147	0.903261
	1.114374	0.910130
	1.121787	0.917253
	1.129058	0.924195
	1.136278	0.931117
	1.143499	0.938084
	1.150677	0.944978
	1.158057	0.952020
	1.165312	0.958906
	1.172744	0.966084
	1.179935	0.972972
	1.187142	0.979823
	1.194368	0.986700
	1.201618	0.999361
	1.215355	1.006165
	1.221943	1.012483
	1.228621	1.018882
	1.235091	1.025093
	1.241796	1.031526
	1.248372	1.037856
	1.254948	1.044187
	1.261568	1.050576
	1.268130	1.056872
	1.274897	1.063417
	1.281459	1.069728
	1.288070	1.076112
	1.294706	1.082486
	1.301279	1.088807
	1.307877	1.095196
	1.314524	1.101591
	1.321089	1.107939
	1.327826	1.114427
	1.334426	1.120818
	1.341012	1.127166
	1.347630	1.133563
	1.354194	1.139913
	1.360831	1.146321
	1.367365	1.152640
	1.373902	1.158966
	1.380467	1.165301
	1.387102	1.171720
	1.393758	1.178157
	1.400410	1.184578
